drugbank_id,smiles
DB00213,COc1c(OC)c([nH+]cc1)C[S@@](=O)c(n2)[nH]c(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c([nH+]cc1)C[S@](=O)c(n2)[nH]c(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c(ncc1)C[S@@](=O)c([nH]2)nc(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c(ncc1)C[S@](=O)c([nH]2)nc(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c([nH+]cc1)C[S@@](=O)c([nH]2)nc(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c([nH+]cc1)C[S@](=O)c([nH]2)nc(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c([nH+]cc1)C[S@@](=O)c(n2)[n-]c(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c([nH+]cc1)C[S@](=O)c(n2)[n-]c(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c(ncc1)C[S@@](=O)c(n2)[n-]c(c23)cc(OC(F)F)cc3
DB00213,COc1c(OC)c(ncc1)C[S@](=O)c(n2)[n-]c(c23)cc(OC(F)F)cc3
DB00214,CC(C)N/C([O-])=N/S(=O)(=O)c1c(ccnc1)Nc2cccc(C)c2
DB00214,CC(C)N/C([O-])=N/S(=O)(=O)c1c(cc[nH+]c1)Nc2cccc(C)c2
DB00215,c1cc(F)ccc1[C@](OC2)(CCC[NH+](C)C)c(c23)ccc(c3)C#N
DB00215,c1cc(F)ccc1[C@@](OC2)(CCC[NH+](C)C)c(c23)ccc(c3)C#N
DB00215,c1cc(F)ccc1[C@](OC2)(CCCN(C)C)c(c23)ccc(c3)C#N
DB00215,c1cc(F)ccc1[C@@](OC2)(CCCN(C)C)c(c23)ccc(c3)C#N
DB00216,C[N@H+]1CCC[C@@H]1Cc(c[nH]2)c(c23)cc(cc3)CCS(=O)(=O)c4ccccc4
DB00216,C[N@@H+]1CCC[C@@H]1Cc(c[nH]2)c(c23)cc(cc3)CCS(=O)(=O)c4ccccc4
DB00217,CN/C(=[NH+]\C)NCc1ccccc1
DB00218,C1CC[NH2+][C@@H]([C@@H]12)CN(C2)c(c(F)c3)c(OC)c(c34)n(cc(c4=O)C([O-])=O)C5CC5
DB00218,C1CC[NH2+][C@@H]([C@@H]12)CN(C2)c(c(F)c3)c(OC)c(c34)n(C5CC5)cc(c4=O)C(=O)O
DB00219,CC[N+](C)(CC)CCOC(=O)[C@@](O)(C1CCCCC1)c2ccccc2
DB00219,CC[N+](C)(CC)CCOC(=O)[C@](O)(C1CCCCC1)c2ccccc2
DB00220,C1CCC[C@@H]([C@@H]12)C[N@@H+]([C@@H](C2)C(=O)NC(C)(C)C)C[C@@H](O)[C@H](CSc3ccccc3)NC(=O)c4c(C)c(O)ccc4
DB00220,C1CCC[C@@H]([C@@H]12)C[N@H+]([C@@H](C2)C(=O)NC(C)(C)C)C[C@@H](O)[C@H](CSc3ccccc3)NC(=O)c4c(C)c(O)ccc4
DB00220,C1CCC[C@@H]([C@@H]12)CN([C@@H](C2)C(=O)NC(C)(C)C)C[C@@H](O)[C@H](CSc3ccccc3)NC(=O)c4c(C)c(O)ccc4
DB00221,CC(C)[NH2+][C@H](CC)[C@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)[NH2+][C@@H](CC)[C@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)[NH2+][C@H](CC)[C@@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)[NH2+][C@@H](CC)[C@@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)[NH2+][C@H](CC)[C@H](O)c1cc([O-])c(O)cc1
DB00221,CC(C)[NH2+][C@@H](CC)[C@H](O)c1cc([O-])c(O)cc1
DB00221,CC(C)[NH2+][C@H](CC)[C@@H](O)c1cc([O-])c(O)cc1
DB00221,CC(C)[NH2+][C@@H](CC)[C@@H](O)c1cc([O-])c(O)cc1
DB00221,CC(C)N[C@H](CC)[C@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)N[C@@H](CC)[C@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)N[C@H](CC)[C@@H](O)c1cc(O)c(O)cc1
DB00221,CC(C)N[C@@H](CC)[C@@H](O)c1cc(O)c(O)cc1
DB00222,CCC1=C(C)CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)/N=C(\[O-])N[C@@H]3CC[C@H](C)CC3
DB00222,CCC1=C(C)CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@@H]3CC[C@H](C)CC3
DB00223,OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]([C@@]12C)[C@H]3[C@](F)([C@H](C2)O)[C@]4(C)C([C@@H](F)C3)=CC(=O)C=C4
DB00224,c1ccncc1CN(C[C@H]2C(=O)NC(C)(C)C)CC[N@@H+]2C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@H]([C@H](O)C4)c(c45)cccc5
DB00224,c1ccncc1CN(C[C@H]2C(=O)NC(C)(C)C)CC[N@H+]2C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@H]([C@H](O)C4)c(c45)cccc5
DB00224,c1ccncc1CN(C[C@H]2C(=O)NC(C)(C)C)CCN2C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@H]([C@H](O)C4)c(c45)cccc5
DB00224,c1ccncc1C[N@H+](C[C@H]2C(=O)NC(C)(C)C)CCN2C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@H]([C@H](O)C4)c(c45)cccc5
DB00224,c1ccncc1C[N@@H+](C[C@H]2C(=O)NC(C)(C)C)CCN2C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@H]([C@H](O)C4)c(c45)cccc5
DB00225,CNC(=O)CN(CC([O-])=O)CC[NH+](CC([O-])=O)CCN(CC([O-])=O)CC(=O)NC
DB00225,CNC(=O)CN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC(=O)NC
DB00225,CNC(=O)C[N@@H+](CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC(=O)NC
DB00225,CNC(=O)C[N@H+](CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC(=O)NC
DB00225,CNC(=O)C[N@@H+](CC([O-])=O)CCN(CC([O-])=O)CC[N@@H+](CC([O-])=O)CC(=O)NC
DB00225,CNC(=O)C[N@H+](CC([O-])=O)CCN(CC([O-])=O)CC[N@@H+](CC([O-])=O)CC(=O)NC
DB00225,CNC(=O)C[N@@H+](CC([O-])=O)CCN(CC([O-])=O)CC[N@H+](CC([O-])=O)CC(=O)NC
DB00226,NC(N)=[NH+]C[C@@H](O1)COC12CCCCC2
DB00226,NC(N)=[NH+]C[C@H](O1)COC12CCCCC2
DB00227,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C([C@H]12)C=C[C@H](C)[C@@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3
DB00228,FC(F)OC(F)(F)[C@H](F)Cl
DB00228,FC(F)OC(F)(F)[C@@H](F)Cl
DB00229,Nc(n1)scc1CC(=O)N[C@@H]2C(=O)N([C@@H]23)C(C([O-])=O)=C(CS3)CSc4nnnn4CC[NH+](C)C
DB00229,Nc(n1)scc1CC(=O)N[C@@H]2C(=O)N([C@@H]23)C(C([O-])=O)=C(CS3)CSc4nnnn4CCN(C)C
DB00230,CC(C)C[C@H](C[NH3+])CC([O-])=O
DB00231,CN1C(=O)[C@@H](O)N=C(c(c12)cc(Cl)cc2)c3ccccc3
DB00231,CN1C(=O)[C@H](O)N=C(c(c12)cc(Cl)cc2)c3ccccc3
DB00233,Nc1cc(O)c(C([O-])=O)cc1
DB00234,O1CC[NH2+]C[C@@H]1[C@@H](c2ccccc2)Oc3ccccc3OCC
DB00234,O1CCNC[C@@H]1[C@@H](c2ccccc2)Oc3ccccc3OCC
DB00235,N#Cc(c(=O)[nH]1)cc(c1C)-c2ccncc2
DB00235,N#Cc(c([O-])n1)cc(c1C)-c2ccncc2
DB00236,BrCCC(=O)N1CCN(CC1)C(=O)CCBr
DB00237,CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O
DB00237,CC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O
DB00237,CC[C@@H](C)[C@@]1(CC)C([O-])=NC(=O)NC1=O
DB00237,CC[C@@H](C)[C@]1(CC)C([O-])=NC(=O)NC1=O
DB00237,CC[C@H](C)[C@@]1(CC)C([O-])=NC(=O)NC1=O
DB00237,CC[C@H](C)[C@]1(CC)C([O-])=NC(=O)NC1=O
DB00238,Cc1ccnc(c12)N(C3CC3)c4c(C(=O)N2)cccn4
DB00239,Clc1cc(Cl)c(cc1)CO/N=C(\Cn2ccnc2)c3ccc(Cl)cc3Cl
DB00239,Clc1cc(Cl)c(cc1)CO/N=C(\Cn2cc[nH+]c2)c3ccc(Cl)cc3Cl
DB00240,OCC(=O)[C@@]1(O)[C@H](C)C[C@H]([C@@]12C)[C@@H]3[C@@H]([C@H](C2)O)[C@]4(C)C(C[C@H]3Cl)=CC(=O)C=C4
DB00240,OCC(=O)[C@@]1(O)[C@H](C)C[C@H]([C@@]12C)[C@@H]3[C@H]([C@H](C2)O)[C@]4(C)C(C[C@H]3Cl)=CC(=O)C=C4
DB00240,OCC(=O)[C@@]1(O)[C@H](C)C[C@H]([C@@]12C)[C@H]3[C@@H]([C@H](C2)O)[C@]4(C)C(C[C@H]3Cl)=CC(=O)C=C4
DB00240,OCC(=O)[C@@]1(O)[C@H](C)C[C@H]([C@@]12C)[C@H]3[C@H]([C@H](C2)O)[C@]4(C)C(C[C@H]3Cl)=CC(=O)C=C4
DB00241,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
DB00241,CC(C)C[C@@]1(CC=C)C([O-])=NC(=O)NC1=O
DB00241,CC(C)C[C@]1(CC=C)C([O-])=NC(=O)NC1=O
DB00242,Nc1nc(Cl)nc(c12)n(cn2)[C@H]3C[C@H](O)[C@H](O3)CO
DB00243,COc1ccccc1OC[C@H](O)C[NH+]2CCN(CC2)CC(=O)Nc3c(C)cccc3C
DB00243,COc1ccccc1OC[C@@H](O)C[NH+]2CCN(CC2)CC(=O)Nc3c(C)cccc3C
DB00243,COc1ccccc1OC[C@H](O)CN2CC[NH+](CC2)CC(=O)Nc3c(C)cccc3C
DB00243,COc1ccccc1OC[C@@H](O)CN2CC[NH+](CC2)CC(=O)Nc3c(C)cccc3C
DB00243,COc1ccccc1OC[C@H](O)CN2CCN(CC2)CC(=O)Nc3c(C)cccc3C
DB00243,COc1ccccc1OC[C@@H](O)CN2CCN(CC2)CC(=O)Nc3c(C)cccc3C
DB00244,Nc1cc(C([O-])=O)c(O)cc1
DB00245,[C@H]12CC[C@@H]([N@H+]2C)C[C@H](C1)OC(c3ccccc3)c4ccccc4
DB00245,[C@H]12CC[C@@H]([N@@H+]2C)C[C@H](C1)OC(c3ccccc3)c4ccccc4
DB00246,C1C(=O)Nc(c12)cc(Cl)c(c2)CCN3CCN(CC3)c(ns4)c(c45)cccc5
DB00246,C1C(=O)Nc(c12)cc(Cl)c(c2)CC[NH+]3CCN(CC3)c(ns4)c(c45)cccc5
DB00247,CC[C@H](CO)NC(=O)[C@@H](CN1C)C=C([C@H]12)c3c4c(C2)cn(C)c4ccc3
DB00247,CC[C@@H](CO)NC(=O)[C@@H](CN1C)C=C([C@H]12)c3c4c(C2)cn(C)c4ccc3
DB00247,CC[C@H](CO)NC(=O)[C@@H](C[N@@H+]1C)C=C([C@H]12)c3c4c(C2)cn(C)c4ccc3
DB00247,CC[C@H](CO)NC(=O)[C@@H](C[N@H+]1C)C=C([C@H]12)c3c4c(C2)cn(C)c4ccc3
DB00247,CC[C@@H](CO)NC(=O)[C@@H](C[N@@H+]1C)C=C([C@H]12)c3c4c(C2)cn(C)c4ccc3
DB00247,CC[C@@H](CO)NC(=O)[C@@H](C[N@H+]1C)C=C([C@H]12)c3c4c(C2)cn(C)c4ccc3
DB00248,C[NH+](C)CCCN(C(=O)NCC)C(=O)[C@@H](CN1CC=C)C[C@@H]([C@H]12)c3c4c(C2)c[nH]c4ccc3
DB00248,C[NH+](C)CCCN(C(=O)NCC)C(=O)[C@@H](C[N@H+]1CC=C)C[C@@H]([C@H]12)c3c4c(C2)c[nH]c4ccc3
DB00248,C[NH+](C)CCCN(C(=O)NCC)C(=O)[C@@H](C[N@@H+]1CC=C)C[C@@H]([C@H]12)c3c4c(C2)c[nH]c4ccc3
DB00249,OC[C@H]1O[C@H](C[C@@H]1O)n2cc(I)c(=O)[nH]c2=O
DB00249,OC[C@H]1O[C@H](C[C@@H]1O)n2cc(I)c([O-])nc2=O
DB00250,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
DB00251,CC(C)[NH+]1CCN(CC1)c2ccc(cc2)OC[C@@H](O3)CO[C@@]3(Cn4cncn4)c5c(Cl)cc(Cl)cc5
DB00251,CC(C)N1CCN(CC1)c2ccc(cc2)OC[C@@H](O3)CO[C@@]3(Cn4cncn4)c5c(Cl)cc(Cl)cc5
DB00251,CC(C)N1CC[NH+](CC1)c2ccc(cc2)OC[C@@H](O3)CO[C@@]3(Cn4cncn4)c5c(Cl)cc(Cl)cc5
DB00252,c1ccccc1C2(C(=O)NC(=O)N2)c3ccccc3
DB00252,c1ccccc1C2(C(=O)N=C([O-])N2)c3ccccc3
DB00253,CC(=O)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@@H]([C@H](C2)O)[C@@]4(C)C([C@H](C3)C)=CC(=O)CC4
DB00253,CC(=O)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H]([C@H](C2)O)[C@@]4(C)C([C@H](C3)C)=CC(=O)CC4
DB00254,O=C1C(C(=O)N)=C([O-])[C@@H](N(C)C)[C@@H]([C@@]12O)[C@@H](O)[C@H]3C(=C2O)C(=O)c4c([C@@H]3C)cccc4O
DB00254,O=C1C(C(=O)N)=C([O-])[C@@H]([NH+](C)C)[C@@H]([C@@]12O)[C@@H](O)[C@H]3C(=C2O)C(=O)c4c([C@@H]3C)cccc4O
DB00254,O=C1C(C(=O)N)=C([O-])[C@@H]([NH+](C)C)[C@@H]([C@@]12O)[C@@H](O)[C@H]3C(=C2[O-])C(=O)c4c([C@@H]3C)cccc4O
DB00255,c1cc(O)ccc1C(\CC)=C(/CC)c2ccc(O)cc2
DB00256,Oc1cccc([C@@]2(C)O)c1C(=O)C(=C3O)[C@@H]2C[C@H]([C@]34O)[C@H]([NH+](C)C)C([O-])=C(C4=O)C(=O)NC[NH2+]CCCC[C@H]([NH3+])C([O-])=O
DB00256,Oc1cccc([C@@]2(C)O)c1C(=O)C(=C3O)[C@@H]2C[C@H]([C@]34O)[C@H](N(C)C)C([O-])=C(C4=O)C(=O)NC[NH2+]CCCC[C@H]([NH3+])C([O-])=O
DB00256,Oc1cccc([C@@]2(C)O)c1C(=O)C(=C3O)[C@@H]2C[C@H]([C@]34O)[C@H]([NH+](C)C)C([O-])=C(C4=O)C(=O)NCNCCCC[C@H]([NH3+])C([O-])=O
DB00256,Oc1cccc([C@@]2(C)O)c1C(=O)C(=C3[O-])[C@@H]2C[C@H]([C@]34O)[C@H]([NH+](C)C)C([O-])=C(C4=O)C(=O)NC[NH2+]CCCC[C@H]([NH3+])C([O-])=O
DB00256,Oc1cccc([C@@]2(C)O)c1C(=O)C(=C3O)[C@@H]2C[C@H]([C@]34O)[C@H](N(C)C)C([O-])=C(C4=O)C(=O)NCNCCCC[C@H]([NH3+])C([O-])=O
DB00256,[O-]c1cccc([C@@]2(C)O)c1C(=O)C(=C3O)[C@@H]2C[C@H]([C@]34O)[C@H]([NH+](C)C)C([O-])=C(C4=O)C(=O)NC[NH2+]CCCC[C@H]([NH3+])C([O-])=O
DB00256,[O-]c1cccc([C@@]2(C)O)c1C(=O)C(=C3O)[C@@H]2C[C@H]([C@]34O)[C@H](N(C)C)C([O-])=C(C4=O)C(=O)NC[NH2+]CCCC[C@H]([NH3+])C([O-])=O
DB00257,Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4
DB00257,Clc1ccccc1C(n2cc[nH+]c2)(c3ccccc3)c4ccccc4
DB00258,CC([O-])=O
DB00259,Nc1ccc(cc1)S(=O)(=O)N
DB00260,N[C@@H]1CONC1=O
DB00260,[NH3+][C@@H]1CONC1=O
DB00261,c1cc(Cl)c(Cl)c(c12)CN3C(N2)=NC(=O)C3
DB00262,ClCCNC(=O)N(N=O)CCCl
DB00263,Cc1noc(c1C)[N-]S(=O)(=O)c2ccc(N)cc2
DB00264,COCCc1ccc(cc1)OC[C@H](O)C[NH2+]C(C)C
DB00264,COCCc1ccc(cc1)OC[C@@H](O)C[NH2+]C(C)C
DB00264,COCCc1ccc(cc1)OC[C@H](O)CNC(C)C
DB00264,COCCc1ccc(cc1)OC[C@@H](O)CNC(C)C
DB00265,C\C=C\C(=O)N(CC)c1ccccc1C
DB00265,C/C=C\C(=O)N(CC)c1ccccc1C
DB00266,c1cccc(c12)c([O-])c(c(=O)o2)Cc(c3[O-])c(=O)oc(c34)cccc4
DB00266,c1cccc(c12)c([O-])c(c(=O)o2)Cc(c3O)c(=O)oc(c34)cccc4
DB00267,Nc(n1)scc1C(=N\OC)\C(=O)N[C@@H]2C(=O)N([C@@H]23)C(C([O-])=O)=C(CS3)CSc4nnnn4C
DB00268,CCC[NH+](CCC)CCc1cccc(c12)NC(=O)C2
DB00270,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c(ccc2)c(c23)non3
DB00270,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c(ccc2)c(c23)non3
DB00271,CC(=O)Nc1c(I)c(C([O-])=O)c(I)c(c1I)NC(=O)C
DB00272,[NH3+]CCc1cc[nH]n1
DB00272,[NH3+]CCc1ccn[nH]1
DB00273,O1C(C)(C)O[C@H](CO2)[C@@H]1[C@H](OC(O3)(C)C)[C@@]23COS(=O)(=O)N
DB00273,O1C(C)(C)O[C@H](CO2)[C@@H]1[C@H](OC(O3)(C)C)[C@@]23COS(=O)(=O)[NH-]
DB00274,N#CCSCC(=O)N[C@]1(OC)C(=O)N([C@@H]12)C(C([O-])=O)=C(CS2)CSc3nnnn3C
DB00275,CCCc1[nH+]c(C(C)(C)O)c(C([O-])=O)n1Cc2ccc(cc2)-c3c(cccc3)-c4nnn[n-]4
DB00275,CCCc1nc(C(C)(C)O)c(C([O-])=O)n1Cc2ccc(cc2)-c3c(cccc3)-c4nnn[n-]4
DB00276,CS(=O)(=O)Nc(c1)ccc(c1OC)Nc2c(cccc3)c3[nH+]c(c24)cccc4
DB00276,CS(=O)(=O)Nc(c1)ccc(c1OC)Nc2c(cccc3)c3nc(c24)cccc4
DB00277,Cn1c(=O)n(C)c(=O)c(c12)[nH]cn2
DB00277,Cn1c(=O)n(C)c([O-])c(c12)ncn2
DB00278,C[C@@H]1CCN([C@H](C1)C([O-])=O)C(=O)[C@H](CCCNC(N)=[NH2+])NS(=O)(=O)c(ccc2)c(c23)NC[C@H](C)C3
DB00278,C[C@@H]1CCN([C@H](C1)C([O-])=O)C(=O)[C@H](CCCNC(N)=[NH2+])NS(=O)(=O)c(ccc2)c(c23)NC[C@@H](C)C3
DB00279,[O-]C(=O)[C@@H]([NH3+])Cc1cc(I)c(c(I)c1)Oc2cc(I)c(O)cc2
DB00279,[O-]C(=O)[C@@H]([NH3+])Cc1cc(I)c(c(I)c1)Oc2cc(I)c([O-])cc2
DB00280,c1cccnc1[C@@](C(=O)N)(CC[NH+](C(C)C)C(C)C)c2ccccc2
DB00280,c1cccnc1[C@](C(=O)N)(CC[NH+](C(C)C)C(C)C)c2ccccc2
DB00280,c1cccnc1[C@@](C(=O)N)(CCN(C(C)C)C(C)C)c2ccccc2
DB00280,c1cccnc1[C@](C(=O)N)(CCN(C(C)C)C(C)C)c2ccccc2
DB00281,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C
DB00281,CCN(CC)CC(=O)Nc1c(C)cccc1C
DB00282,[NH3+]CC[C@@](O)(P([O-])([O-])=O)P([O-])(=O)O
DB00282,[NH3+]CC[C@](O)(P([O-])([O-])=O)P([O-])(=O)O
DB00282,[NH3+]CCC(O)(P([O-])(=O)O)P([O-])(=O)O
DB00283,C[N@H+]1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3
DB00283,C[N@@H+]1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3
DB00284,O=C[C@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O[C@H]1O[C@H](CO)[C@H]([C@H](O)[C@H]1O)O[C@H]2O[C@H](C)[C@H]([C@H](O)[C@H]2O)N[C@H]3C=C(CO)[C@@H](O)[C@H](O)[C@H]3O
DB00284,O=C[C@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O[C@H]1O[C@H](CO)[C@H]([C@H](O)[C@H]1O)O[C@H]2O[C@H](C)[C@H]([C@H](O)[C@H]2O)[NH2+][C@H]3C=C(CO)[C@@H](O)[C@H](O)[C@H]3O
DB00285,COc1ccc(cc1)[C@H](C[NH+](C)C)C2(O)CCCCC2
DB00285,COc1ccc(cc1)[C@@H](C[NH+](C)C)C2(O)CCCCC2
DB00287,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc2cccc(c2)C(F)(F)F
DB00288,C1=CC(=O)C=C(CC2)[C@@]1(C)[C@@](F)([C@H](C3)O)[C@@H]2[C@H](C4)[C@@]3(C)[C@@](O5)(C(=O)COC(=O)C)[C@@H]4OC56CCCC6
DB00289,c1ccccc1[C@@H](CC[NH2+]C)Oc2ccccc2C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@@H](O)[C@H](CO)O[C@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@@H](O)[C@H](CO)O[C@@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@H](O)[C@H](CO)O[C@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H](O)[C@H](O)[C@H](CO)O[C@@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
DB00290,NC(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]2[C@@H](O)[C@@H](O)[C@H](CO)O[C@H]2O[C@@H](c3c[nH]cn3)[C@H](NC(=O)c4nc(nc(N)c4C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCc5nc(cs5)-c6nc(cs6)C(=O)NCCC[S+](C)C
